ID	symbol	chromosome	start	stop
ENSG00000259354	AC025580.2	15	45448427	45513767
ENSG00000019991	HGF	7	81699008	81770438
ENSG00000086506	HBQ1	16	180453	181181
ENSG00000167094	TTC16	9	127716066	127731600
ENSG00000147059	SPIN2A	X	57134530	57137625
ENSG00000135778	NTPCR	1	232950605	232983882
ENSG00000135776	ABCB10	1	229516582	229558695
ENSG00000135775	COG2	1	230642489	230693982
ENSG00000139428	MMAB	12	109553737	109573874
ENSG00000147050	KDM6A	X	44873177	45112602
ENSG00000152990	ADGRA3	4	22345071	22516054
ENSG00000197774	EME2	16	1773207	1781708
ENSG00000165646	SLC18A2	10	117241073	117279430
ENSG00000226337	AL353616.2	9	68541036	68644442
ENSG00000226334	AL359182.1	9	104927553	104928892
ENSG00000132744	ACY3	11	67642555	67650659
ENSG00000226332	AL354836.1	20	62305432	62306325
ENSG00000226330	AL606489.1	1	204377850	204435846
ENSG00000153029	MR1	1	181033425	181061938
ENSG00000197771	MCMBP	10	119829404	119892556
ENSG00000245156	AP001107.1	11	66269832	66278525
ENSG00000266750	MIR4645	6	2854031	2854107
ENSG00000187024	PTRH1	9	127690348	127724873
ENSG00000111224	PARP11	12	3791047	3873448
ENSG00000162148	PPP1R32	11	61481120	61490931
ENSG00000180035	ZNF48	16	30378106	30400108
ENSG00000188626	ENSG00000188626	15	28701954	28738384
ENSG00000066855	MTFR1	8	65644734	65771261
ENSG00000161681	SHANK1	19	50661827	50719450
ENSG00000185774	KCNIP4	4	20728616	21948799
ENSG00000090054	SPTLC1	9	92000087	92115384
ENSG00000101096	NFATC2	20	51386957	51562831
ENSG00000213400	RPL12P18	2	84874696	84875020
ENSG00000250656	ST3GAL1P1	4	67716375	67717388
ENSG00000257605	AC073611.1	12	53298655	53300314
ENSG00000213409	C1QBPP2	11	66761575	66762399
ENSG00000250658	AC097652.1	4	187304083	187309682
ENSG00000250659	AP001363.1	11	62537312	62542018
ENSG00000258405	ZNF578	19	52453576	52512154
ENSG00000258404	LINC02320	14	101634454	101731108
ENSG00000258407	AL157955.1	14	88010787	88015611
ENSG00000158517	NCF1	7	74773962	74789315
ENSG00000090581	GNPTG	16	1351923	1364113
ENSG00000145354	CISD2	4	102868974	102892807
ENSG00000138468	SENP7	3	101324205	101513241
ENSG00000164591	MYOZ3	5	150660874	150679365
ENSG00000222051	RNU6-1165P	10	101622859	101622965
ENSG00000267406	AC011509.1	19	14267807	14269377
ENSG00000104112	SCG3	15	51681353	51721031
ENSG00000223908	AC068657.1	5	160023740	160024045
ENSG00000107175	CREB3	9	35732335	35737004
ENSG00000223901	AP001469.1	21	46220269	46225364
ENSG00000218208	RPS27AP11	6	113581501	113581947
ENSG00000242318	AC058823.1	4	98409290	98409763
ENSG00000181852	RNF41	12	56202175	56221933
ENSG00000242314	RPL12P32	12	31948334	31948827
ENSG00000181856	SLC2A4	17	7281667	7288257
ENSG00000155070	UNC93B2	7	6855485	6859830
ENSG00000168936	TMEM129	4	1715952	1721358
ENSG00000168939	SPRY3	X	155767812	155782459
ENSG00000197506	SLC28A3	9	84275457	84340683
ENSG00000256553	TRAV1-2	14	21642889	21643578
ENSG00000256552	AC092745.2	12	8320381	8369555
ENSG00000126883	NUP214	9	131125561	131234670
ENSG00000126882	FAM78A	9	131258076	131276547
ENSG00000186088	GSAP	7	77310751	77416400
ENSG00000204923	FBXO48	2	68459419	68467258
ENSG00000204922	UQCC3	11	62670273	62673687
ENSG00000204920	ZNF155	19	43967862	43998325
ENSG00000008441	NFIX	19	12995608	13098796
ENSG00000182508	LHFPL1	X	112630648	112680054
ENSG00000182504	CEP97	3	101723925	101770562
ENSG00000121542	SEC22A	3	123201927	123274130
ENSG00000124216	SNAI1	20	49982999	49988886
ENSG00000104808	DHDH	19	48933682	48944969
ENSG00000189283	FHIT	3	59749310	61251459
ENSG00000104805	NUCB1	19	48900050	48923372
ENSG00000104804	TULP2	19	48880965	48898733
ENSG00000167685	ZNF444	19	56132599	56160893
ENSG00000237415	NRBF2P3	1	110848077	110848941
ENSG00000106400	ZNHIT1	7	101217668	101224190
ENSG00000177508	IRX3	16	54283304	54286763
ENSG00000237419	AL954642.1	9	138199933	138203325
ENSG00000237418	AC069257.2	3	196298061	196298215
ENSG00000179314	WSCD1	17	6057807	6124427
ENSG00000187840	EIF4EBP1	8	38030341	38060365
ENSG00000202514	ENSG00000202514	8	42949388	42949495
ENSG00000123933	MXD4	4	2247432	2262294
ENSG00000140526	ABHD2	15	89087459	89202360
ENSG00000140527	WDR93	15	89690797	89743638
ENSG00000246548	LINC02288	14	77041064	77069503
ENSG00000140522	RLBP1	15	89209869	89221751
ENSG00000254054	AC087273.2	8	17905756	17907887
ENSG00000140521	POLG	15	89305198	89334861
ENSG00000240268	MOXD2P	7	142240740	142247067
ENSG00000167106	FAM102A	9	127940579	127980513
ENSG00000280734	LINC01232	13	99486962	99499306
ENSG00000167103	PIP5KL1	9	127920879	127930797
ENSG00000239503	MARK2P8	3	128748538	128749489
ENSG00000165704	HPRT1	X	134460153	134520513
ENSG00000167100	SAMD14	17	50110040	50129882
ENSG00000280739	EIF1B-AS1	3	40173145	40309698
ENSG00000244945	AC136604.2	5	179595904	179603741
ENSG00000166856	GPR182	12	56994446	56998441
ENSG00000207357	RNU6-2	19	1021522	1021628
ENSG00000207359	RNU6-925P	8	89900721	89900824
ENSG00000111321	LTBR	12	6375045	6391571
ENSG00000163374	YY1AP1	1	155659443	155689000
ENSG00000163376	KBTBD8	3	66998307	67011210
ENSG00000163378	EOGT	3	68975214	69013961
ENSG00000276746	ENSG00000276746	6	33562880	33563130
ENSG00000276747	PADI6	1	17372196	17401699
ENSG00000255141	HNRNPA1P76	11	3972881	3974237
ENSG00000276742	AL731566.2	10	121956782	121957098
ENSG00000255145	STX17-AS1	9	99886322	99906601
ENSG00000282393	AC016588.2	19	248551	251571
ENSG00000262539	AC005829.2	17	46259551	46260606
ENSG00000056586	RC3H2	9	122844556	122905341
ENSG00000227815	AL359265.1	1	176272483	176273402
ENSG00000227811	INKA2-AS1	1	111739841	111747798
ENSG00000227813	Z82190.1	22	31890344	31891434
ENSG00000115414	FN1	2	215360440	215436172
ENSG00000064393	HIPK2	7	139561570	139777778
ENSG00000225526	MKRN2OS	3	12514934	12561059
ENSG00000241135	LINC00881	3	157089881	157101135
ENSG00000241134	BET1P1	7	150749736	150750094
ENSG00000225523	IGKV6D-21	2	90021567	90022185
ENSG00000225521	AC005237.1	2	241015599	241064116
ENSG00000225528	Z82206.1	22	39960397	39964718
ENSG00000259502	AL132640.1	14	67610986	67613864
ENSG00000168763	CNNM3	2	96816245	96833911
ENSG00000184014	DENND5A	11	9138825	9265390
ENSG00000158793	NIT1	1	161118086	161125445
ENSG00000179820	MYADM	19	53866223	53876437
ENSG00000162426	SLC45A1	1	8317826	8344167
ENSG00000205078	SYCE1L	16	77199397	77213215
ENSG00000268204	AC008763.1	19	7633766	7636990
ENSG00000268205	AC005261.1	19	57304305	57308562
ENSG00000268201	AC020915.2	19	58266635	58267685
ENSG00000279187	AC027601.5	17	81262920	81265401
ENSG00000279181	AC110801.1	2	73998337	73998548
ENSG00000148700	ADD3	10	109996368	110135565
ENSG00000204110	LINC02520	6	37507348	37535616
ENSG00000204116	CHIC1	X	73563200	73687102
ENSG00000137145	DENND4C	9	19230435	19373545
ENSG00000201198	RNU6-879P	12	57415296	57415403
ENSG00000018280	SLC11A1	2	218382029	218396894
ENSG00000233885	YEATS2-AS1	3	183806457	183810783
ENSG00000283118	AC009951.2	2	144444848	144450450
ENSG00000270379	HEATR9	17	35854946	35868891
ENSG00000001561	ENPP4	6	46129993	46146699
ENSG00000159128	IFNGR2	21	33402896	33479348
ENSG00000122912	SLC25A16	10	68477999	68527474
ENSG00000070423	RNF126	19	647526	663277
ENSG00000253251	SHLD3	5	65624765	65630891
ENSG00000253250	C8ORF88	8	90958637	90985257
ENSG00000117477	CCDC181	1	169394870	169460669
ENSG00000152969	JAKMIP1	4	6026203	6200591
ENSG00000279549	AP000437.1	11	61143380	61145464
ENSG00000120519	SLC10A7	4	146253975	146521964
ENSG00000155330	C16ORF87	16	46796607	46831411
ENSG00000235890	TSPEAR-AS1	21	44506807	44516575
ENSG00000276791	AC092117.1	16	2777319	2780568
ENSG00000278635	AC141557.2	12	9415641	9416718
ENSG00000037749	MFAP3	5	154038906	154220478
ENSG00000273055	AC005046.1	7	107942116	107942740
ENSG00000273056	AL354694.1	9	7786105	7786688
ENSG00000170522	ELOVL6	4	110045846	110199199
ENSG00000273058	AL359921.2	1	236536162	236536704
ENSG00000271765	RN7SKP299	6	136545192	136545492
ENSG00000134551	PRH2	12	10929236	10932341
ENSG00000198551	ZNF627	19	11559374	11619135
ENSG00000198556	ZNF789	7	99472841	99503650
ENSG00000171530	TBCA	5	77691166	77868780
ENSG00000241907	RPS20P4	5	150021567	150021921
ENSG00000075223	SEMA3C	7	80742538	80922359
ENSG00000160716	CHRNB2	1	154567781	154580026
ENSG00000160714	UBE2Q1	1	154548577	154559028
ENSG00000160712	IL6R	1	154405193	154469450
ENSG00000160710	ADAR	1	154582057	154628013
ENSG00000136950	ARPC5L	9	124862130	124877733
ENSG00000096080	MRPS18A	6	43671303	43687791
ENSG00000181215	C4ORF50	4	5897373	6200555
ENSG00000175467	SART1	11	65961689	65979828
ENSG00000198246	SLC29A3	10	71319258	71381423
ENSG00000131115	ZNF227	19	44207547	44237268
ENSG00000175463	TBC1D10C	11	67403915	67410089
ENSG00000105402	NAPA	19	47487637	47515240
ENSG00000105401	CDC37	19	10391134	10420121
ENSG00000105404	RABAC1	19	41956681	41959390
ENSG00000131459	GFPT2	5	180300690	180353387
ENSG00000105409	ATP1A3	19	41966582	41997497
ENSG00000279970	AC023024.2	15	101299656	101301648
ENSG00000092140	G2E3	14	30559123	30620063
ENSG00000132185	FCRLA	1	161706972	161714352
ENSG00000132182	NUP210	3	13316235	13420309
ENSG00000222009	BTBD19	1	44808482	44815585
ENSG00000237990	CNTN4-AS1	3	3039033	3069242
ENSG00000237991	RPL35P1	1	236981339	236981708
ENSG00000237993	AL365318.1	1	116013813	116017705
ENSG00000135205	CCDC146	7	77122434	77329533
ENSG00000105609	LILRB5	19	54249431	54257301
ENSG00000131981	LGALS3	14	55124110	55145413
ENSG00000188021	UBQLN2	X	56563639	56567868
ENSG00000188026	RILPL1	12	123470054	123533718
ENSG00000272097	AL024498.1	6	10743324	10747663
ENSG00000272092	AC087623.2	8	38382364	38383461
ENSG00000084652	TXLNA	1	32179686	32198285
ENSG00000214694	ARHGEF33	2	38889841	38975449
ENSG00000172167	MTBP	8	120445400	120542133
ENSG00000172164	SNTB1	8	120535745	120813273
ENSG00000157224	CLDN12	7	90383721	90513402
ENSG00000176390	CRLF3	17	30769388	30824776
ENSG00000125912	NCLN	19	3185563	3209575
ENSG00000020426	MNAT1	14	60734742	60969953
ENSG00000064933	PMS1	2	189784085	189877629
ENSG00000101871	MID1	X	10445310	10833654
ENSG00000138115	CYP2C8	10	95036772	95069497
ENSG00000275479	AC087741.2	17	80149627	80149798
ENSG00000138111	MFSD13A	10	102461395	102477045
ENSG00000172785	CBWD1	9	121038	179147
ENSG00000275476	AC009318.4	12	29277397	29277882
ENSG00000138119	MYOF	10	93306429	93482317
ENSG00000172780	RAB43	3	129087569	129122801
ENSG00000144724	PTPRG	3	61561569	62297613
ENSG00000235027	AC068580.3	11	1760348	1762486
ENSG00000271543	AC021443.1	11	47796169	47796379
ENSG00000236114	AL450326.2	10	43523256	43525217
ENSG00000196922	ZNF252P	8	144973589	145002895
ENSG00000174780	SRP72	4	56467336	56503681
ENSG00000137491	SLCO2B1	11	75100563	75206549
ENSG00000265579	AC023301.1	18	72743756	72745961
ENSG00000232316	LINC02518	6	113428540	113433421
ENSG00000233695	GAS6-AS1	13	113815630	113845744
ENSG00000233690	EBAG9P1	10	99697407	99697949
ENSG00000179348	GATA2	3	128479427	128493185
ENSG00000232125	DYTN	2	206651621	206718396
ENSG00000238186	AL603839.2	1	40515754	40517174
ENSG00000174255	ZNF80	3	114234631	114237578
ENSG00000116473	RAP1A	1	111542218	111716691
ENSG00000112996	MRPS30	5	44808925	44820428
ENSG00000112992	NNT	5	43602692	43707405
ENSG00000116478	HDAC1	1	32292086	32333635
ENSG00000223653	AL078459.1	1	85276715	85448124
ENSG00000151151	IPMK	10	58191517	58267934
ENSG00000151150	ANK3	10	60026298	60733490
ENSG00000099864	PALM	19	708939	748329
ENSG00000270638	AL023806.1	6	145735570	145737218
ENSG00000099860	GADD45B	19	2476122	2478259
ENSG00000106245	BUD31	7	99408641	99419616
ENSG00000106244	PDAP1	7	99392048	99408829
ENSG00000072210	ALDH3A2	17	19648136	19677598
ENSG00000266171	AP001020.3	18	735746	737459
ENSG00000266173	STRADA	17	63682336	63741986
ENSG00000269304	FKBP1AP1	19	57826461	57826778
ENSG00000212348	RNU6-1300P	8	74048677	74048784
ENSG00000100836	PABPN1	14	23321289	23326185
ENSG00000212342	ENSG00000212342	8	130162972	130163127
ENSG00000236809	SNX25P1	1	211417025	211417934
ENSG00000236801	RPL24P8	9	70217195	70217668
ENSG00000153790	C7ORF31	7	25134697	25180356
ENSG00000228124	AL096678.1	6	89673469	89675783
ENSG00000234409	CCDC188	22	20148427	20151065
ENSG00000142765	SYTL1	1	27342020	27353937
ENSG00000250878	METTL21EP	13	102880099	102896033
ENSG00000113643	RARS	5	168486445	168519299
ENSG00000113645	WWC1	5	168291651	168472303
ENSG00000113649	TCERG1	5	146447311	146511961
ENSG00000113648	H2AFY	5	135333900	135399914
ENSG00000169432	SCN9A	2	166195185	166376001
ENSG00000169435	RASSF6	4	73571550	73620631
ENSG00000264769	AC145207.8	17	81922899	81924511
ENSG00000169436	COL22A1	8	138588235	138914006
ENSG00000169439	SDC2	8	96493351	96611780
ENSG00000264764	MIR4772	2	102432289	102432366
ENSG00000262089	AC040977.1	17	6994642	6995189
ENSG00000111647	UHRF1BP1L	12	100028455	100142848
ENSG00000111641	NOP2	12	6556863	6568691
ENSG00000111640	GAPDH	12	6533927	6538374
ENSG00000111642	CHD4	12	6570082	6614524
ENSG00000267226	AC104971.1	18	58670009	58671877
ENSG00000267222	AC107993.1	17	42495867	42496550
ENSG00000103569	AQP9	15	58138169	58185911
ENSG00000142494	SLC47A1	17	19495385	19579034
ENSG00000263934	SNORD3A	17	19188016	19188714
ENSG00000208036	MIR106B	7	100093993	100094074
ENSG00000114030	KPNA1	3	122421949	122514945
ENSG00000254017	IGHEP2	9	5113549	5114804
ENSG00000270445	AC145423.1	12	123441517	123441852
ENSG00000261687	AC068724.1	15	43184079	43185141
ENSG00000080561	MID2	X	107825755	107927193
ENSG00000262332	AC136624.1	16	16223027	16224261
ENSG00000262333	HNRNPA1P16	17	2306761	2307715
ENSG00000178826	TMEM139	7	143279957	143288048
ENSG00000109220	CHIC2	4	54009789	54064690
ENSG00000262339	AC130371.1	17	82978525	82981738
ENSG00000225726	AC007000.2	7	77071751	77072237
ENSG00000225720	AL031846.1	22	39091586	39092855
ENSG00000225721	AL592166.1	1	44759037	44775810
ENSG00000149716	LTO1	11	69653076	69675416
ENSG00000229659	RPL26P6	10	73422259	73422696
ENSG00000184254	ALDH1A3	15	100877714	100916626
ENSG00000070081	NUCB2	11	17208153	17349980
ENSG00000204338	CYP21A1P	6	32005636	32008451
ENSG00000221406	MIR320B2	1	224257004	224257141
ENSG00000163170	BOLA3	2	74135398	74147994
ENSG00000163171	CDC42EP3	2	37641882	37738468
ENSG00000187783	TMEM72	10	44911200	44937002
ENSG00000008226	DLEC1	3	38039205	38124025
ENSG00000166529	ZSCAN21	7	100049774	100065038
ENSG00000166526	ZNF3	7	100064033	100082548
ENSG00000166527	CLEC4D	12	8509475	8522366
ENSG00000182362	YBEY	21	46286337	46297751
ENSG00000225891	AL513365.2	1	26462756	26467282
ENSG00000114698	PLSCR4	3	146192339	146251179
ENSG00000229388	LINC01715	1	28643228	28648581
ENSG00000244436	AC023050.1	12	31897820	31898123
ENSG00000260796	AC145285.3	16	28820570	28822033
ENSG00000238406	RNU7-171P	9	128543916	128543977
ENSG00000260792	LINC02280	14	104661120	104665558
ENSG00000260793	AC003102.1	17	44221401	44223710
ENSG00000260790	AC092338.2	16	22374859	22378180
ENSG00000184786	TCTE3	6	169740114	169751587
ENSG00000184787	UBE2G2	21	44768580	44802019
ENSG00000181555	SETD2	3	47016429	47163967
ENSG00000259250	AC018904.1	15	58587507	58591676
ENSG00000119737	GPR75	2	53852913	53859989
ENSG00000168476	REEP4	8	22138020	22141951
ENSG00000168477	TNXB	6	32041153	32115334
ENSG00000259258	AC013553.1	15	65105534	65105800
ENSG00000112697	TMEM30A	6	75252924	75284968
ENSG00000112695	COX7A2	6	75237675	75250323
ENSG00000112699	GMDS	6	1623806	2245692
ENSG00000182095	TNRC18	7	5306790	5425414
ENSG00000108578	BLMH	17	30248195	30292056
ENSG00000108576	SLC6A4	17	30194319	30236002
ENSG00000260244	AC104083.1	4	155734448	155737062
ENSG00000260249	AC007608.3	16	50666211	50671639
ENSG00000227765	MYL12BP2	4	184299129	184299640
ENSG00000074527	NTN4	12	95657807	95791152
ENSG00000258613	RPL21P7	14	65266638	65267690
ENSG00000258615	AL117187.1	14	95199039	95199345
ENSG00000050130	JKAMP	14	59484443	59505410
ENSG00000169989	TIGD4	4	152769354	152779764
ENSG00000154269	ENPP3	6	131628442	131747418
ENSG00000169981	ZNF35	3	44648727	44660791
ENSG00000154262	ABCA6	17	69078702	69141888
ENSG00000154263	ABCA10	17	69147214	69244846
ENSG00000154265	ABCA5	17	69244311	69327244
ENSG00000180209	MYLPF	16	30370934	30377991
ENSG00000274367	AC004233.4	16	2981175	2981591
ENSG00000227495	AC004771.1	17	5019214	5020093
ENSG00000282980	AC055839.1	17	5512040	5512537
ENSG00000282989	AP001206.1	8	101871830	101872549
ENSG00000282988	AL031777.3	6	26195595	26199293
ENSG00000165383	LRRC18	10	48909483	48914232
ENSG00000283057	AC010653.3	16	71777603	71777834
ENSG00000283050	GTF2IP12	4	119407967	119454638
ENSG00000090621	PABPC4	1	39560816	39576790
ENSG00000183571	PGPEP1L	15	98968230	99007795
ENSG00000172260	NEGR1	1	71395940	72282734
ENSG00000183578	TNFAIP8L3	15	51056598	51105276
ENSG00000183579	ZNRF3	22	28883592	29057487
ENSG00000250027	AC022272.1	4	163108785	163119965
ENSG00000257038	AP002761.3	11	73307235	73309361
ENSG00000232573	RPL3P4	14	98972879	98973301
ENSG00000116863	ADPRHL2	1	36088875	36093932
ENSG00000255769	GOLGA2P10	15	82472993	82513950
ENSG00000255760	LINC02422	12	31877079	31887203
ENSG00000006756	ARSD	X	2903970	2929351
ENSG00000154889	MPPE1	18	11882622	11909223
ENSG00000242299	AC073861.1	3	101576489	101576947
ENSG00000242294	STAG3L5P	7	100336079	100351900
ENSG00000138411	HECW2	2	196189099	196593692
ENSG00000242290	ZBTB20-AS5	3	114445521	114529452
ENSG00000211937	IGHV2-5	14	106037902	106038365
ENSG00000211934	IGHV1-2	14	105986582	105987083
ENSG00000211935	IGHV1-3	14	106005095	106005574
ENSG00000211930	IGHD3-3	14	105914359	105914389
ENSG00000211931	IGHD2-2	14	105916826	105916856
ENSG00000100483	VCPKMT	14	50108632	50116600
ENSG00000165685	TMEM52B	12	10170542	10191801
ENSG00000100485	SOS2	14	50117120	50231558
ENSG00000211938	IGHV3-7	14	106062151	106062683
ENSG00000177042	TMEM80	11	695428	705028
ENSG00000107651	SEC23IP	10	119892711	119944658
ENSG00000006282	SPATA20	17	50543058	50555852
ENSG00000217442	SYCE3	22	50551112	50562905
ENSG00000253641	LINCR-0001	8	10474565	10481974
ENSG00000253649	PRSS51	8	10482878	10547585
ENSG00000174004	NRROS	3	196639686	196662004
ENSG00000129566	TEP1	14	20365667	20413429
ENSG00000198718	TOGARAM1	14	44962208	45074431
ENSG00000164037	SLC9B1	4	102885048	103019739
ENSG00000164035	EMCN	4	100395341	100880126
ENSG00000164032	H2AFZ	4	99948086	99950388
ENSG00000164031	DNAJB14	4	99896248	99946726
ENSG00000198711	SSBP3-AS1	1	54236440	54239063
ENSG00000198712	MT-CO2	MT	7586	8269
ENSG00000272789	AC010976.2	2	127625997	127626848
ENSG00000242125	SNHG3	1	28505980	28510892
ENSG00000198715	GLMP	1	156290089	156295689
ENSG00000164038	SLC9B2	4	103019868	103085829
ENSG00000164039	BDH2	4	103079435	103099883
ENSG00000100151	PICK1	22	38056311	38075701
ENSG00000171631	P2RY6	11	73264505	73298617
ENSG00000100156	SLC16A8	22	38078134	38084093
ENSG00000171634	BPTF	17	67825524	67984378
ENSG00000161609	CCDC155	19	49388218	49417994
ENSG00000230777	RPS29P5	1	175921975	175922145
ENSG00000230773	AC092650.1	2	47941696	48240983
ENSG00000230772	VN1R108P	20	25734264	25735093
ENSG00000125743	SNRPD2	19	45687454	45692569
ENSG00000125741	OPA3	19	45527427	45602212
ENSG00000125740	FOSB	19	45467995	45475179
ENSG00000125746	EML2	19	45606994	45645629
ENSG00000125744	RTN2	19	45485289	45497061
ENSG00000251867	AC009812.1	8	80484561	80486699
ENSG00000167608	TMC4	19	54160108	54173250
ENSG00000167600	CYP2S1	19	41193049	41207539
ENSG00000167601	AXL	19	41219203	41261766
ENSG00000167604	NFKBID	19	35887653	35902303
ENSG00000247516	MIR4458HG	5	8450743	8463095
ENSG00000256072	AC078889.1	12	66251745	66257434
ENSG00000256073	URB1-AS1	21	32393130	32393960
ENSG00000243988	RPS24P17	16	56906534	56906956
ENSG00000243989	ACY1	3	51983278	51989202
ENSG00000277558	AL109923.1	20	34476205	34476787
ENSG00000042832	TG	8	132866958	133134903
ENSG00000096717	SIRT1	10	67884669	67918390
ENSG00000178458	H3F3AP6	4	139698144	139698554
ENSG00000252516	RNA5SP82	1	247204570	247204661
ENSG00000127824	TUBA4A	2	219249711	219278170
ENSG00000233208	LINC00642	14	90455230	90458905
ENSG00000103528	SYT17	16	19167971	19268334
ENSG00000237200	ZBTB40-IT1	1	22517474	22519708
ENSG00000240184	PCDHGC3	5	141475947	141512979
ENSG00000223768	LINC00205	21	45288050	45297806
ENSG00000281369	AC093826.2	4	129041766	129041877
ENSG00000274093	AC009032.1	16	69632141	69632571
ENSG00000279066	HEXDC-IT1	17	82425498	82427310
ENSG00000236426	AL583824.1	10	119330233	119336182
ENSG00000226800	CACTIN-AS1	19	3607247	3613930
ENSG00000226801	OSTCP8	9	33968071	33968518
ENSG00000226803	ZNF451-AS1	6	57114894	57174236
ENSG00000249379	AL033397.2	6	53503185	53506919
ENSG00000200164	ENSG00000200164	16	69191123	69191223
ENSG00000240864	IGKV1-16	2	89099859	89100361
ENSG00000136758	YME1L1	10	27110112	27155266
ENSG00000215397	SCRT2	20	661596	676179
ENSG00000123124	WWP1	8	86342738	86478420
ENSG00000279570	AC099804.1	17	78691266	78691979
ENSG00000279573	AC134407.2	17	67955314	67957291
ENSG00000278627	AC005962.1	17	58202352	58203003
ENSG00000158195	WASF2	1	27404226	27490158
ENSG00000060642	PIGV	1	26787472	26798398
ENSG00000128656	CHN1	2	174799363	175005369
ENSG00000128654	MTX2	2	176269395	176338025
